Date,Value,Score,Anomaly
5/12/2018 6:00:00 PM,13,-1.78570483041276,0
5/12/2018 7:00:00 PM,1,-1.59339951786881,0
5/12/2018 8:00:00 PM,2,-1.48294617420025,0
5/12/2018 9:00:00 PM,2,-1.41793462375196,0
5/12/2018 10:00:00 PM,6,-1.55927813107369,0
5/12/2018 11:00:00 PM,3,-1.54159376838829,0
5/13/2018 1:00:00 AM,2552,-1.11472148197671,0
5/13/2018 2:00:00 AM,3,-0.950877915626382,0
5/13/2018 3:00:00 AM,1,-0.725648399323611,0
5/13/2018 4:00:00 AM,1,-0.784999625050305,0
5/13/2018 5:00:00 AM,3,-0.531173156744379,0
5/13/2018 6:00:00 AM,3,-0.81037466797563,0
5/13/2018 8:00:00 AM,4,-0.596137957730435,0
5/13/2018 9:00:00 AM,8,-0.93785382283952,0
5/13/2018 10:00:00 AM,8,-1.37319461683706,0
5/13/2018 11:00:00 AM,5,-1.41175585528334,0
5/13/2018 12:00:00 PM,2,-1.293711005423,0
5/13/2018 1:00:00 PM,3,-1.21957164765084,0
5/13/2018 2:00:00 PM,4,-1.16279188451098,0
5/13/2018 3:00:00 PM,11,-1.05607067013556,0
5/13/2018 4:00:00 PM,13,-1.07405834411782,0
5/13/2018 5:00:00 PM,8,-0.891797305382072,0
5/13/2018 6:00:00 PM,5,-0.866617197608481,0
5/13/2018 7:00:00 PM,3,-0.936742094283717,0
5/13/2018 8:00:00 PM,4,-1.12276171457996,0
5/13/2018 9:00:00 PM,7,-1.11697581849459,0
5/13/2018 10:00:00 PM,8,-0.920913831193268,0
5/13/2018 11:00:00 PM,10,-0.960636357522933,0
5/14/2018 12:00:00 AM,4,-0.886366501688133,0
5/14/2018 1:00:00 AM,2543,-0.220308805724549,0
5/14/2018 2:00:00 AM,2,-0.205230343591591,0
5/14/2018 3:00:00 AM,3,-0.177819261859095,0
5/14/2018 4:00:00 AM,11,-0.110142644201423,0
5/14/2018 5:00:00 AM,12,-0.0794473676538774,0
5/14/2018 6:00:00 AM,13,0.00231332482366854,0
5/14/2018 7:00:00 AM,20,-0.244614664922699,0
5/14/2018 8:00:00 AM,8,-0.268728079066732,0
5/14/2018 9:00:00 AM,23,-0.52320164278275,0
5/14/2018 10:00:00 AM,20,-0.840922501332371,0
5/14/2018 11:00:00 AM,13,-1.15991348342813,0
5/14/2018 12:00:00 PM,24,-1.04653302047657,0
5/14/2018 1:00:00 PM,14,-1.03480960064892,0
5/14/2018 2:00:00 PM,37,-0.994109854365792,0
5/14/2018 3:00:00 PM,54,-0.716838821134202,0
5/14/2018 4:00:00 PM,36,-1.06333426041309,0
5/14/2018 5:00:00 PM,43,-1.0800679670585,0
5/14/2018 6:00:00 PM,25,-1.04118741796431,0
5/14/2018 7:00:00 PM,4,-1.05657824415812,0
5/14/2018 8:00:00 PM,3,-1.00165798559225,0
5/14/2018 9:00:00 PM,3,-0.927212480660667,0
5/14/2018 10:00:00 PM,5,-1.21838035207434,0
5/14/2018 11:00:00 PM,5,-1.33602954739741,0
5/15/2018 12:00:00 AM,14,-1.31676116088841,0
5/15/2018 1:00:00 AM,2543,-0.501238607939294,0
5/15/2018 2:00:00 AM,5,-0.536668448126158,0
5/15/2018 3:00:00 AM,5,-0.673028082837522,0
5/15/2018 4:00:00 AM,11,-0.464047413700204,0
5/15/2018 5:00:00 AM,16,-0.451091002588914,0
5/15/2018 6:00:00 AM,32,-0.416596268506958,0
5/15/2018 7:00:00 AM,69,-0.439264873634167,0
5/15/2018 8:00:00 AM,74,-0.493079891648554,0
5/15/2018 9:00:00 AM,73,-0.505142757235731,0
5/15/2018 10:00:00 AM,61,-0.809896153377477,0
5/15/2018 11:00:00 AM,44,-0.79859495875982,0
5/15/2018 12:00:00 PM,50,-0.806525005923265,0
5/15/2018 1:00:00 PM,56,-0.840583147877399,0
5/15/2018 2:00:00 PM,155,-0.539504293544401,0
5/15/2018 3:00:00 PM,65,-0.439055161641923,0
5/15/2018 4:00:00 PM,91,-0.381584090417648,0
5/15/2018 5:00:00 PM,92,-0.541191869832828,0
5/15/2018 6:00:00 PM,110,-0.323779567241632,0
5/15/2018 7:00:00 PM,102,-0.227134284877565,0
5/15/2018 8:00:00 PM,81,-0.224972196754528,0
5/15/2018 9:00:00 PM,78,-0.225129541872517,0
5/15/2018 10:00:00 PM,75,-0.124728914004362,0
5/15/2018 11:00:00 PM,79,-0.149660295318838,0
5/16/2018 12:00:00 AM,83,-0.259185535915554,0
5/16/2018 1:00:00 AM,2603,0.205053024563253,0
5/16/2018 2:00:00 AM,76,0.25517481017063,1
5/16/2018 3:00:00 AM,71,-0.288997673867198,0
5/16/2018 4:00:00 AM,70,-0.491232099324655,0
5/16/2018 5:00:00 AM,92,-0.541644641275552,0
5/16/2018 6:00:00 AM,126,-0.704226115052719,0
5/16/2018 7:00:00 AM,111,-1.0339342043837,0
5/16/2018 8:00:00 AM,93,-1.07536584783857,0
5/16/2018 9:00:00 AM,113,-1.20098230292103,0
5/16/2018 10:00:00 AM,148,-1.39453517554234,0
5/16/2018 11:00:00 AM,116,-1.3540643655382,0
5/16/2018 12:00:00 PM,124,-1.49799026360309,0
5/16/2018 1:00:00 PM,127,-1.59251180786906,0
5/16/2018 2:00:00 PM,117,-1.64465277750779,0
5/16/2018 3:00:00 PM,73,-1.71392124175111,0
5/16/2018 4:00:00 PM,80,-1.78879055447153,0
5/16/2018 5:00:00 PM,79,-1.82889063005835,0
5/16/2018 6:00:00 PM,78,-1.84537385832041,0
5/16/2018 7:00:00 PM,64,-1.87487869097601,0
5/16/2018 8:00:00 PM,67,-1.97240748896412,0
5/16/2018 9:00:00 PM,68,-2.05747300565856,0
5/16/2018 10:00:00 PM,60,-2.13841177361372,0
5/16/2018 11:00:00 PM,63,-2.2333012601248,0
5/17/2018 12:00:00 AM,50,-2.23712531997314,0
5/17/2018 1:00:00 AM,2591,-2.0567972893137,0
5/17/2018 2:00:00 AM,54,-2.10311826923162,0
5/17/2018 3:00:00 AM,59,-2.14018559007201,0
5/17/2018 4:00:00 AM,59,-2.08691002093411,0
5/17/2018 5:00:00 AM,63,-2.12998571652752,0
5/17/2018 6:00:00 AM,70,-2.22684718483024,0
5/17/2018 7:00:00 AM,73,-2.09458182486124,0
5/17/2018 8:00:00 AM,93,-2.18976881528084,0
5/17/2018 9:00:00 AM,89,-2.05384283552286,0
5/17/2018 10:00:00 AM,81,-2.05649084937087,0
5/17/2018 11:00:00 AM,89,-2.12596547227486,0
5/17/2018 12:00:00 PM,88,-2.05142029532602,0
5/17/2018 1:00:00 PM,84,-1.94127991393793,0
5/17/2018 2:00:00 PM,84,-2.01400238670896,0
5/17/2018 3:00:00 PM,72,-2.01942950930164,0
5/17/2018 4:00:00 PM,76,-2.01210977219768,0
5/17/2018 5:00:00 PM,105,-2.10376262167764,0
5/17/2018 6:00:00 PM,102,-2.13563678896235,0
5/17/2018 7:00:00 PM,68,-2.2248380820227,0
5/17/2018 8:00:00 PM,61,-2.29954172772602,0
5/17/2018 9:00:00 PM,59,-2.2613374382581,0
5/17/2018 10:00:00 PM,45,-2.31046894062873,0
5/17/2018 11:00:00 PM,51,-2.37411776272742,0
5/18/2018 12:00:00 AM,52,-2.37948056353848,0
5/18/2018 1:00:00 AM,2582,-2.19690566280208,0
5/18/2018 2:00:00 AM,60,-2.26742590266928,0
5/18/2018 3:00:00 AM,59,-2.31293166167709,0
5/18/2018 4:00:00 AM,66,-2.30113254098049,0
5/18/2018 5:00:00 AM,90,-2.35571874296002,0
5/18/2018 6:00:00 AM,81,-2.34949017181321,0
5/18/2018 7:00:00 AM,73,-2.4206144572549,0
5/18/2018 8:00:00 AM,88,-2.46913502520019,0
5/18/2018 9:00:00 AM,77,-2.47686650536213,0
5/18/2018 10:00:00 AM,103,-2.54287572695634,0
5/18/2018 11:00:00 AM,85,-2.55384903020988,0
5/18/2018 12:00:00 PM,92,-2.60118486651237,0
5/18/2018 1:00:00 PM,75,-2.66011298749349,0
5/18/2018 2:00:00 PM,75,-2.71245372752525,0
5/18/2018 3:00:00 PM,86,-2.75892795082919,0
5/18/2018 4:00:00 PM,79,-2.7833834732956,0
5/18/2018 5:00:00 PM,85,-2.82778801682546,0
5/18/2018 6:00:00 PM,76,-2.82456188534368,0
5/18/2018 7:00:00 PM,58,-2.86063946868647,0
5/18/2018 8:00:00 PM,77,-2.85892929290478,0
5/18/2018 9:00:00 PM,62,-2.89575064484444,0
5/18/2018 10:00:00 PM,71,-2.91022127424841,0
5/18/2018 11:00:00 PM,79,-2.93112666023517,0
5/19/2018 12:00:00 AM,71,-2.96568710282868,0
5/19/2018 1:00:00 AM,2595,-2.63261669091853,0
5/19/2018 2:00:00 AM,82,-2.59977334383784,0
5/19/2018 3:00:00 AM,82,-2.6522669711339,0
5/19/2018 4:00:00 AM,58,-2.64888249604048,0
5/19/2018 5:00:00 AM,77,-2.69359776208628,0
5/19/2018 6:00:00 AM,67,-2.64056334990998,0
5/19/2018 7:00:00 AM,90,-2.60715306656207,0
5/19/2018 8:00:00 AM,69,-2.61447192701059,0
5/19/2018 9:00:00 AM,67,-2.65579032929658,0
5/19/2018 10:00:00 AM,71,-2.61768220907674,0
5/19/2018 11:00:00 AM,68,-2.63902758964452,0
5/19/2018 12:00:00 PM,65,-2.6776298688835,0
5/19/2018 1:00:00 PM,81,-2.6905693413105,0
5/19/2018 2:00:00 PM,76,-2.73743090056771,0
5/19/2018 3:00:00 PM,80,-2.73140580527313,0
5/19/2018 4:00:00 PM,86,-2.77406563692651,0
5/19/2018 5:00:00 PM,94,-2.78069295187392,0
5/19/2018 6:00:00 PM,97,-2.69365167523859,0
5/19/2018 7:00:00 PM,69,-2.7365682585985,0
5/19/2018 8:00:00 PM,73,-2.68571414861549,0
5/19/2018 9:00:00 PM,74,-2.68975003681266,0
5/19/2018 10:00:00 PM,77,-2.7191226081628,0
5/19/2018 11:00:00 PM,70,-2.72100833091743,0
5/20/2018 12:00:00 AM,72,-2.64160655495048,0
5/20/2018 1:00:00 AM,2597,-2.50626702344152,0
5/20/2018 2:00:00 AM,88,-2.527544329471,0
5/20/2018 3:00:00 AM,77,-2.45383572834732,0
5/20/2018 4:00:00 AM,66,-2.51406673436345,0
5/20/2018 5:00:00 AM,81,-2.57175044828451,0
5/20/2018 6:00:00 AM,80,-2.59923608194297,0
5/20/2018 7:00:00 AM,72,-2.6334405204442,0
5/20/2018 8:00:00 AM,77,-2.61633662010118,0
5/20/2018 9:00:00 AM,68,-2.62761030977492,0
5/20/2018 10:00:00 AM,54,-2.66335478028141,0
5/20/2018 11:00:00 AM,63,-2.57520009112564,0
5/20/2018 12:00:00 PM,63,-2.60588718805787,0
5/20/2018 1:00:00 PM,63,-2.58924795205222,0
5/20/2018 2:00:00 PM,63,-2.57742427001182,0
5/20/2018 3:00:00 PM,64,-2.65063128117245,0
5/20/2018 4:00:00 PM,80,-2.59722845213067,0
5/20/2018 5:00:00 PM,80,-2.61744644266501,0
5/20/2018 6:00:00 PM,74,-2.65947902595623,0
5/20/2018 7:00:00 PM,53,-2.52621087669231,0
5/20/2018 8:00:00 PM,63,-2.54637141033509,0
5/20/2018 9:00:00 PM,60,-2.54044754366437,0
5/20/2018 10:00:00 PM,55,-2.48496838212745,0
5/20/2018 11:00:00 PM,53,-2.4063255996768,0
5/21/2018 12:00:00 AM,55,-2.42009612670919,0
5/21/2018 1:00:00 AM,2552,-2.23794170372745,0
5/21/2018 2:00:00 AM,54,-2.24973781889842,0
5/21/2018 3:00:00 AM,66,-2.24478276802644,0
5/21/2018 4:00:00 AM,69,-2.29265849075753,0
5/21/2018 5:00:00 AM,81,-2.45663401119991,0
5/21/2018 6:00:00 AM,79,-2.44034326863117,0
5/21/2018 7:00:00 AM,63,-2.42591021233846,0
5/21/2018 8:00:00 AM,76,-2.47701266429386,0
5/21/2018 9:00:00 AM,78,-2.49963779015447,0
5/21/2018 10:00:00 AM,74,-2.48812525397565,0
5/21/2018 11:00:00 AM,72,-2.6081225175163,0
5/21/2018 12:00:00 PM,80,-2.54554079631278,0
5/21/2018 1:00:00 PM,75,-2.52453308630076,0
5/21/2018 2:00:00 PM,82,-2.49948790483652,0
5/21/2018 3:00:00 PM,89,-2.47075404160193,0
5/21/2018 4:00:00 PM,80,-2.48593232242259,0
5/21/2018 5:00:00 PM,65,-2.58203827185894,0
5/21/2018 6:00:00 PM,73,-2.52690120933014,0
5/21/2018 7:00:00 PM,72,-2.532939228662,0
5/21/2018 8:00:00 PM,76,-2.56925654622137,0
5/21/2018 9:00:00 PM,64,-2.55293313411956,0
5/21/2018 10:00:00 PM,76,-2.57552974439485,0
5/21/2018 11:00:00 PM,65,-2.53099603825979,0
5/22/2018 12:00:00 AM,71,-2.52004066619345,0
5/22/2018 1:00:00 AM,2588,-2.29669332320199,0
5/22/2018 2:00:00 AM,74,-2.28800268726868,0
5/22/2018 3:00:00 AM,101,-2.22298773366675,0
5/22/2018 4:00:00 AM,104,-2.22992162322739,0
5/22/2018 5:00:00 AM,101,-2.42431600228901,0
5/22/2018 6:00:00 AM,96,-2.39987166437641,0
5/22/2018 7:00:00 AM,87,-2.40543817592475,0
5/22/2018 8:00:00 AM,82,-2.44665249692552,0
5/22/2018 9:00:00 AM,72,-2.41294097206599,0
5/22/2018 10:00:00 AM,84,-2.35420440911769,0
5/22/2018 11:00:00 AM,78,-2.3582068403063,0
5/22/2018 12:00:00 PM,78,-2.21793625692347,0
5/22/2018 1:00:00 PM,103,-2.25899433674416,0
5/22/2018 2:00:00 PM,93,-2.25547594646386,0
5/22/2018 3:00:00 PM,112,-2.28709959533642,0
5/22/2018 4:00:00 PM,117,-2.30203001297482,0
5/22/2018 5:00:00 PM,81,-2.25948273633456,0
5/22/2018 6:00:00 PM,61,-2.24961041708322,0
5/22/2018 7:00:00 PM,69,-2.24950144943139,0
5/22/2018 8:00:00 PM,85,-2.25168091983747,0
5/22/2018 9:00:00 PM,788,-2.0291458712734,0
5/22/2018 10:00:00 PM,617,-1.88555113800628,0
5/22/2018 11:00:00 PM,70,-1.80240752621111,0
5/23/2018 12:00:00 AM,61,-1.85865366058922,0
5/23/2018 1:00:00 AM,2590,-1.55679264007081,0
5/23/2018 2:00:00 AM,49,-1.61375389697377,0
5/23/2018 3:00:00 AM,60,-1.55564296295447,0
5/23/2018 4:00:00 AM,87,-1.42108031860399,0
5/23/2018 5:00:00 AM,90,-2.07624974947159,0
5/23/2018 6:00:00 AM,91,-2.1516884687123,0
5/23/2018 7:00:00 AM,86,-2.08062613004181,0
5/23/2018 8:00:00 AM,85,-2.06883901535197,0
5/23/2018 9:00:00 AM,77,-2.03318043341067,0
5/23/2018 10:00:00 AM,80,-2.06635809027179,0
5/23/2018 11:00:00 AM,92,-2.15019940508604,0
5/23/2018 12:00:00 PM,94,-2.06283681416111,0
5/23/2018 1:00:00 PM,78,-1.9446966941802,0
5/23/2018 2:00:00 PM,77,-2.08056150349506,0
5/23/2018 3:00:00 PM,104,-2.11825284808482,0
5/23/2018 4:00:00 PM,110,-2.04449323097553,0
5/23/2018 5:00:00 PM,97,-1.98164840327391,0
5/23/2018 6:00:00 PM,62,-1.81141113718399,0
5/23/2018 7:00:00 PM,64,-1.90224787389428,0
5/23/2018 8:00:00 PM,77,-1.91429720966771,0
5/23/2018 9:00:00 PM,61,-1.87371819237799,0
5/23/2018 10:00:00 PM,71,-2.0226591325489,0
5/23/2018 11:00:00 PM,55,-1.98697238474181,0
5/24/2018 12:00:00 AM,44,-2.11072084576033,0
5/24/2018 1:00:00 AM,2575,-1.91044886733211,0
5/24/2018 2:00:00 AM,51,-1.88944962635381,0
5/24/2018 3:00:00 AM,50,-1.81118179131097,0
5/24/2018 4:00:00 AM,60,-2.01522731676196,0
5/24/2018 5:00:00 AM,83,-2.25958415805069,0
5/24/2018 6:00:00 AM,86,-2.29825420451574,0
5/24/2018 7:00:00 AM,100,-2.42001156183918,0
5/24/2018 8:00:00 AM,74,-2.38427670048647,0
5/24/2018 9:00:00 AM,101,-2.32017790833496,0
5/24/2018 10:00:00 AM,87,-2.33117540635764,0
5/24/2018 11:00:00 AM,86,-2.35101211407636,0
5/24/2018 12:00:00 PM,101,-2.41464114303601,0
5/24/2018 1:00:00 PM,127,-2.41227514099425,0
5/24/2018 2:00:00 PM,75,-2.38437944777949,0
5/24/2018 3:00:00 PM,81,-2.47191879685678,0
5/24/2018 4:00:00 PM,97,-2.49631532419453,0
5/24/2018 5:00:00 PM,75,-2.53876804451304,0
5/24/2018 6:00:00 PM,82,-2.54632286865322,0
5/24/2018 7:00:00 PM,53,-2.52355514639851,0
5/24/2018 8:00:00 PM,78,-2.56496671612581,0
5/24/2018 9:00:00 PM,57,-2.51978955571243,0
5/24/2018 10:00:00 PM,54,-2.4906651370343,0
5/24/2018 11:00:00 PM,60,-2.65217604953314,0
5/25/2018 12:00:00 AM,52,-2.62901129179124,0
5/25/2018 1:00:00 AM,2581,-2.50556286549189,0
5/25/2018 2:00:00 AM,56,-2.58949422730145,0
5/25/2018 3:00:00 AM,55,-2.66329134744015,0
5/25/2018 4:00:00 AM,65,-2.52191084271982,0
5/25/2018 5:00:00 AM,68,-2.67524833081765,0
5/25/2018 6:00:00 AM,88,-2.62408981534748,0
5/25/2018 7:00:00 AM,70,-2.58880153700107,0
5/25/2018 8:00:00 AM,75,-2.52634101649224,0
5/25/2018 9:00:00 AM,75,-2.50195530756071,0
5/25/2018 10:00:00 AM,82,-2.5277300214017,0
5/25/2018 11:00:00 AM,74,-2.54898064803751,0
5/25/2018 12:00:00 PM,73,-2.53530521386727,0
5/25/2018 1:00:00 PM,71,-2.505560308139,0
5/25/2018 2:00:00 PM,96,-2.4641021148787,0
5/25/2018 3:00:00 PM,149,-2.43390782691346,0
5/25/2018 4:00:00 PM,146,-2.47420042160196,0
5/25/2018 5:00:00 PM,90,-2.60848029086117,0
5/25/2018 6:00:00 PM,81,-2.57158781416115,0
5/25/2018 7:00:00 PM,67,-2.6029636136616,0
5/25/2018 8:00:00 PM,92,-2.65425230345835,0
5/25/2018 9:00:00 PM,72,-2.60303321683472,0
5/25/2018 10:00:00 PM,82,-2.56845495260329,0
5/25/2018 11:00:00 PM,73,-2.61672351299363,0
5/26/2018 12:00:00 AM,70,-2.62226486668108,0
5/26/2018 1:00:00 AM,2604,-2.38323612841617,0
5/26/2018 2:00:00 AM,75,-2.24176571598904,0
5/26/2018 3:00:00 AM,81,-2.18010118070276,0
5/26/2018 4:00:00 AM,97,-2.15028189388206,0
5/26/2018 5:00:00 AM,91,-2.47502065481101,0
5/26/2018 6:00:00 AM,148,-2.50614135449532,0
5/26/2018 7:00:00 AM,81,-2.51077811211336,0
5/26/2018 8:00:00 AM,93,-2.41521883174999,0
5/26/2018 9:00:00 AM,93,-2.4186528466402,0
5/26/2018 10:00:00 AM,72,-2.42418556213135,0
5/26/2018 11:00:00 AM,82,-2.44802461849969,0
5/26/2018 12:00:00 PM,85,-2.41713072251659,0
5/26/2018 1:00:00 PM,89,-2.42817904510936,0
5/26/2018 2:00:00 PM,73,-2.52817433465763,0
5/26/2018 3:00:00 PM,93,-2.51553367421915,0
5/26/2018 4:00:00 PM,77,-2.49786738170772,0
5/26/2018 5:00:00 PM,93,-2.43980897217575,0
5/26/2018 6:00:00 PM,85,-2.41894981689785,0
5/26/2018 7:00:00 PM,117,-2.38760747377513,0
5/26/2018 8:00:00 PM,110,-2.36873855877091,0
5/26/2018 9:00:00 PM,86,-2.41141186527314,0
5/26/2018 10:00:00 PM,84,-2.388702399904,0
5/26/2018 11:00:00 PM,77,-2.35430363182638,0
5/27/2018 12:00:00 AM,72,-2.33938486642196,0
5/27/2018 1:00:00 AM,2606,-2.29533148602254,0
5/27/2018 2:00:00 AM,95,-2.28859625078059,0
5/27/2018 3:00:00 AM,80,-2.19296837330239,0
5/27/2018 4:00:00 AM,65,-2.14049258360449,0
5/27/2018 5:00:00 AM,136,-2.37421826185005,0
5/27/2018 6:00:00 AM,68,-2.32215352423355,0
5/27/2018 7:00:00 AM,77,-2.33179973198155,0
5/27/2018 8:00:00 AM,84,-2.42467393954899,0
5/27/2018 9:00:00 AM,87,-2.41789383390953,0
5/27/2018 10:00:00 AM,77,-2.44147957535015,0
5/27/2018 11:00:00 AM,81,-2.49221367435841,0
5/27/2018 12:00:00 PM,77,-2.54672203195302,0
5/27/2018 1:00:00 PM,101,-2.49663092309116,0
5/27/2018 2:00:00 PM,91,-2.58758515813809,0
5/27/2018 3:00:00 PM,78,-2.56999536630436,0
5/27/2018 4:00:00 PM,82,-2.6424046345709,0
5/27/2018 5:00:00 PM,103,-2.68233429763818,0
5/27/2018 6:00:00 PM,84,-2.64896480690524,0
5/27/2018 7:00:00 PM,80,-2.63940904746093,0
5/27/2018 8:00:00 PM,82,-2.70123124274955,0
5/27/2018 9:00:00 PM,66,-2.73761373597849,0
5/27/2018 10:00:00 PM,833,-2.68519022637219,0
5/27/2018 11:00:00 PM,171,-2.59367381725851,0
5/28/2018 12:00:00 AM,65,-2.59050303102993,0
5/28/2018 1:00:00 AM,2600,-2.41799304049523,0
5/28/2018 2:00:00 AM,65,-2.45735377156578,0
5/28/2018 3:00:00 AM,74,-2.42155275395687,0
5/28/2018 4:00:00 AM,79,-2.41233970095012,0
5/28/2018 5:00:00 AM,79,-2.60281854561664,0
5/28/2018 6:00:00 AM,91,-2.57430488792975,0
5/28/2018 7:00:00 AM,80,-2.65736137664903,0
5/28/2018 8:00:00 AM,82,-2.64640012092414,0
5/28/2018 9:00:00 AM,903,-2.44659958883558,0
5/28/2018 10:00:00 AM,88,-2.4345177519082,0
5/28/2018 11:00:00 AM,84,-2.29563604300264,0
5/28/2018 12:00:00 PM,83,-2.32154158613025,0
5/28/2018 1:00:00 PM,76,-2.38463035643883,0
5/28/2018 2:00:00 PM,71,-2.23871060386542,0
5/28/2018 3:00:00 PM,96,-2.15512676958306,0
5/28/2018 4:00:00 PM,90,-2.08537947740329,0
5/28/2018 5:00:00 PM,104,-2.07926197172305,0
5/28/2018 6:00:00 PM,83,-2.00385423158554,0
5/28/2018 7:00:00 PM,82,-1.98653490751937,0
5/28/2018 8:00:00 PM,88,-1.96766441444851,0
5/28/2018 9:00:00 PM,76,-1.97473664707939,0
5/28/2018 10:00:00 PM,69,-1.83568244627046,0
5/28/2018 11:00:00 PM,55,-1.86236771903707,0
5/29/2018 12:00:00 AM,53,-1.80253236614029,0
5/29/2018 1:00:00 AM,2607,-1.4670134493816,0
5/29/2018 2:00:00 AM,65,-1.51190654217633,0
5/29/2018 3:00:00 AM,72,-1.43900544803019,0
5/29/2018 4:00:00 AM,80,-1.43641559521665,0
5/29/2018 5:00:00 AM,90,-1.71595744033754,0
5/29/2018 6:00:00 AM,95,-1.71694695652834,0
5/29/2018 7:00:00 AM,100,-1.57424131383124,0
5/29/2018 8:00:00 AM,101,-1.73257249316241,0
5/29/2018 9:00:00 AM,89,-1.74936795758586,0
5/29/2018 10:00:00 AM,96,-1.69963237828566,0
5/29/2018 11:00:00 AM,121,-1.51624272985001,0
5/29/2018 12:00:00 PM,113,-1.44900956333451,0
5/29/2018 1:00:00 PM,112,-1.36093712382814,0
5/29/2018 2:00:00 PM,93,-1.38438988027675,0
5/29/2018 3:00:00 PM,116,-1.24545676768342,0
5/29/2018 4:00:00 PM,98,-1.27470596363907,0
5/29/2018 5:00:00 PM,85,-1.17863438612625,0
5/29/2018 6:00:00 PM,105,-0.985499631665107,0
5/29/2018 7:00:00 PM,87,-0.894363883775835,0
5/29/2018 8:00:00 PM,88,-0.869429177244506,0
5/29/2018 9:00:00 PM,84,-0.94297930286831,0
5/29/2018 10:00:00 PM,80,-1.14826122067575,0
5/29/2018 11:00:00 PM,80,-1.1068034906766,0
5/30/2018 12:00:00 AM,81,-1.06410130217973,0
5/30/2018 1:00:00 AM,2626,-0.727956080844926,0
5/30/2018 2:00:00 AM,76,-0.881019516337316,0
5/30/2018 3:00:00 AM,82,-0.826968608869578,0
5/30/2018 4:00:00 AM,96,-0.716070240161113,0
5/30/2018 5:00:00 AM,88,-1.15586102867349,0
5/30/2018 6:00:00 AM,86,-1.34404351043868,0
5/30/2018 7:00:00 AM,88,-1.51583894620773,0
5/30/2018 8:00:00 AM,91,-1.44093911002243,0
5/30/2018 9:00:00 AM,92,-1.45709683111903,0
5/30/2018 10:00:00 AM,106,-1.16593405826821,0
5/30/2018 11:00:00 AM,79,-1.17396512989803,0
5/30/2018 12:00:00 PM,99,-1.41944269262909,0
5/30/2018 1:00:00 PM,100,-1.45447920105484,0
5/30/2018 2:00:00 PM,97,-1.34381312850728,0
5/30/2018 3:00:00 PM,82,-1.33701935521259,0
5/30/2018 4:00:00 PM,82,-1.44511774364416,0
5/30/2018 5:00:00 PM,99,-1.47776542370267,0
5/30/2018 6:00:00 PM,93,-1.47746737505702,0
5/30/2018 7:00:00 PM,85,-1.48966735894464,0
5/30/2018 8:00:00 PM,94,-1.72676603745742,0
5/30/2018 9:00:00 PM,61,-1.59766071651097,0
5/30/2018 10:00:00 PM,68,-1.47874812098619,0
5/30/2018 11:00:00 PM,69,-1.39546524318719,0
5/31/2018 12:00:00 AM,74,-1.36320684326255,0
5/31/2018 1:00:00 AM,2615,-0.662441031126797,0
5/31/2018 2:00:00 AM,67,-0.572811336475514,0
5/31/2018 3:00:00 AM,71,-0.595819617380476,0
5/31/2018 4:00:00 AM,70,-0.682230975206067,0
5/31/2018 5:00:00 AM,86,-1.1568817398789,0
5/31/2018 6:00:00 AM,103,-1.3823440950689,0
5/31/2018 7:00:00 AM,90,-1.53386543750402,0
5/31/2018 8:00:00 AM,97,-1.59790264331027,0
5/31/2018 9:00:00 AM,104,-1.53986464612102,0
5/31/2018 10:00:00 AM,111,-1.41869999272443,0
5/31/2018 11:00:00 AM,89,-1.37164095095955,0
5/31/2018 12:00:00 PM,100,-1.29476850311019,0
5/31/2018 1:00:00 PM,94,-1.05657754944859,0
5/31/2018 2:00:00 PM,97,-1.06232139143948,0
5/31/2018 3:00:00 PM,108,-1.09117758657888,0
5/31/2018 4:00:00 PM,95,-1.0418402861441,0
5/31/2018 5:00:00 PM,116,-1.03845891682963,0
5/31/2018 6:00:00 PM,98,-1.01883800372947,0
5/31/2018 7:00:00 PM,92,-0.921708683136691,0
5/31/2018 8:00:00 PM,84,-0.799714326908253,0
5/31/2018 9:00:00 PM,68,-0.845304775721747,0
5/31/2018 10:00:00 PM,85,-0.788870031938916,0
5/31/2018 11:00:00 PM,69,-0.758412994018239,0
6/1/2018 12:00:00 AM,69,-0.777541815607555,0
6/1/2018 1:00:00 AM,71,-0.642950494821397,0
6/1/2018 2:00:00 AM,80,-0.856242695354727,0
6/1/2018 3:00:00 AM,82,-1.05043061013047,0
6/1/2018 4:00:00 AM,71,-0.944715337375821,0
6/1/2018 5:00:00 AM,100,-1.40052907524841,0
6/1/2018 6:00:00 AM,97,-1.39807760137632,0
6/1/2018 7:00:00 AM,115,-1.41089932644849,0
6/1/2018 8:00:00 AM,95,-1.29450610301743,0
6/1/2018 9:00:00 AM,98,-1.20859048200189,0
6/1/2018 10:00:00 AM,80,-1.12055624969171,0
6/1/2018 11:00:00 AM,128,-0.977936261079399,0
6/1/2018 12:00:00 PM,96,-0.81726944455953,0
6/1/2018 1:00:00 PM,92,-1.23199296188397,0
6/1/2018 2:00:00 PM,122,-1.06383406024578,0
6/1/2018 3:00:00 PM,91,-1.19344368598607,0
6/1/2018 4:00:00 PM,90,-1.15768996493891,0
6/1/2018 5:00:00 PM,88,-1.13293435082427,0
6/1/2018 6:00:00 PM,71,-1.38535371506479,0
6/1/2018 7:00:00 PM,74,-1.43143963662205,0
6/1/2018 8:00:00 PM,66,-1.53604289186928,0
